"c_id" "s_id" "t" "cov" "y"
106 421 3 -0.0378125694491577 3
106 422 0 -0.611834935808103 3
106 422 1 1.14258910955937 3
106 422 2 -1.28471745172408 3
106 422 3 -0.0378557396416587 3
106 423 0 0.53384962597016 1
106 423 1 -0.996515628684945 2
106 423 2 0.972554022283148 3
106 423 3 0.673749005280043 3
106 424 0 0.738035053133278 3
106 424 1 0.237508588368118 3
106 424 2 -0.155891032851139 3
106 424 3 1.22841131124178 3
107 425 0 -0.549268886347859 1
107 425 1 1.06362869707371 1
107 425 2 -0.29361318697804 1
107 425 3 -1.85211382463743 1
107 426 0 -0.700319592880912 2
107 426 1 1.44295255727003 2
107 426 2 0.473135573470401 2
107 426 3 0.230402095682706 3
107 427 0 2.09379024102696 1
107 427 1 -0.238894764588527 1
107 427 2 -0.280342305581035 1
107 427 3 0.218983390144796 1
107 428 0 -0.3811034968543 1
107 428 1 -2.7673516652282 1
107 428 2 -0.189485878351429 1
107 428 3 1.20089829189638 2
108 429 0 0.278249875091457 1
108 429 1 -0.506208013297086 1
108 429 2 0.717075106579503 1
108 429 3 1.37430185720162 1
108 430 0 0.145827275171673 1
108 430 1 0.398651343726949 2
108 430 2 -0.574349839711764 2
108 430 3 -1.42523805802587 2
108 431 0 -0.0793422498912607 1
108 431 1 -0.546789786693606 1
108 431 2 -1.12781012771094 1
108 431 3 0.529698180525913 1
108 432 0 0.597383713393263 2
108 432 1 -0.026287978267685 3
108 432 2 -0.0828552152852511 1
108 432 3 1.04380680147762 3
109 433 0 -1.11730717383649 2
109 433 1 -0.166726524795539 3
109 433 2 0.859315049836319 3
109 433 3 1.11865128378812 3
109 434 0 -0.623582755781768 2
109 434 1 -0.268222394654571 2
109 434 2 0.492012637284546 3
109 434 3 0.374618965149164 3
109 435 0 -0.601309119294522 2
109 435 1 2.28075658929416 2
109 435 2 1.15108139693516 3
109 435 3 -1.45917588512408 3
109 436 0 -0.592522902490855 2
109 436 1 -0.0166562669914394 2
109 436 2 1.91438222013163 1
109 436 3 -0.584710995885197 3
110 437 0 -1.36170243604404 1
110 437 1 1.06185460505268 3
110 437 2 -1.26259313776756 3
110 437 3 -0.149174597468356 3
110 438 0 -0.370526364199791 1
110 438 1 2.39940722460975 2
110 438 2 -0.0933245494905788 3
110 438 3 0.572985703120204 3
110 439 0 0.0421885388710708 3
110 439 1 1.69527804325452 3
110 439 2 -1.95728488859715 3
110 439 3 -1.96585834075069 3
110 440 0 0.533124935746904 3
110 440 1 -0.712534864100083 2
110 440 2 -0.369028261117746 1
110 440 3 -1.1151621486149 2
111 441 0 2.11109749170471 1
111 441 1 -0.452500030235874 1
111 441 2 -0.264209622498672 1
111 441 3 1.35595352540484 1
111 442 0 -1.20549498306948 2
111 442 1 1.02010807863399 2
111 442 2 0.252605518065987 1
111 442 3 0.084118647523404 2
111 443 0 0.315222872305002 1
111 443 1 -0.838571514718708 1
111 443 2 0.872888451036579 2
111 443 3 1.57137870849354 2
111 444 0 0.477517838309059 1
111 444 1 -0.258346433335122 1
111 444 2 0.797049887796959 2
111 444 3 -1.54880913276579 1
112 445 0 -0.532360263932704 3
112 445 1 0.2320582670958 3
112 445 2 -0.01456388356215 3
112 445 3 -0.197627890081583 3
112 446 0 -0.591389599084149 3
112 446 1 -1.20644624440583 2
112 446 2 -0.219089201550213 3
112 446 3 1.71228181922251 3
112 447 0 -0.874583466070559 1
112 447 1 -0.199958731105719 1
112 447 2 -1.5115740176267 1
112 447 3 -1.7979880307981 1
112 448 0 1.37962022394479 3
112 448 1 -0.0300815908186609 3
112 448 2 -0.374362032134725 3
112 448 3 -0.247279287515145 3
113 449 0 0.128925714906352 2
113 449 1 -0.0816476424989468 3
113 449 2 1.4409979140468 3
113 449 3 0.601154695980011 3
113 450 0 0.386947511747627 3
113 450 1 0.420741748785433 3
113 450 2 0.769614914491008 3
113 450 3 0.854106980998865 3
113 451 0 -0.224735022984787 3
113 451 1 1.38956476936847 3
113 451 2 -0.732668084376137 3
113 451 3 -0.299390568995694 3
113 452 0 -0.0645042727444658 1
113 452 1 0.501671324201197 1
113 452 2 1.14865107538957 1
113 452 3 0.284055668741606 3
114 453 0 1.47276710887334 2
114 453 1 0.873212071293267 3
114 453 2 -0.538767950183507 1
114 453 3 -0.572519385080237 3
114 454 0 0.799689202709963 3
114 454 1 0.738050053620421 2
114 454 2 0.896345976869738 3
114 454 3 -0.140190993722545 3
114 455 0 -0.75194078256943 2
114 455 1 -0.133849138056761 1
114 455 2 -0.112848534797078 2
114 455 3 1.22001116619418 2
114 456 0 0.552597290458068 2
114 456 1 -1.12139158415732 2
114 456 2 -0.558334555573666 3
114 456 3 0.867371681645963 1
115 457 0 0.194600339114805 1
115 457 1 0.567775097094232 3
115 457 2 0.676401387799911 1
115 457 3 1.30978496150216 3
115 458 0 -0.61878169697377 3
115 458 1 -0.430224553270893 3
115 458 2 -0.53466532442969 3
115 458 3 0.0658162416781962 3
115 459 0 -0.691478504513473 3
115 459 1 0.576570460270929 3
115 459 2 0.405563848143258 3
115 459 3 1.82560797006432 3
115 460 0 0.00788691570036112 3
115 460 1 -0.259364430061188 1
115 460 2 -0.325704753479929 3
115 460 3 -0.544530761798975 3
116 461 0 1.47674973065413 2
116 461 1 0.743933938470115 3
116 461 2 -0.94991450136943 3
116 461 3 1.02434322035624 3
116 462 0 -0.168310727238924 1
116 462 1 -1.10048356092627 3
116 462 2 -0.716222114488563 1
116 462 3 0.853667212885887 3
116 463 0 -1.4522637901186 2
116 463 1 -1.56464404839871 2
116 463 2 0.443488587151576 3
116 463 3 0.67059192145702 3
116 464 0 0.640313876013748 1
116 464 1 -1.09309481659926 1
116 464 2 -2.14028715772125 1
116 464 3 0.26182973516732 3
117 465 0 0.736170279104573 1
117 465 1 1.36530098729161 1
117 465 2 0.0495119154203625 1
117 465 3 2.20983931762352 1
117 466 0 -0.0427658286083227 1
117 466 1 1.11691145091664 1
117 466 2 -1.31135504040363 1
117 466 3 -0.72788572109061 1
117 467 0 -0.0507238543391638 1
117 467 1 0.483711051888831 1
117 467 2 0.40179213130348 1
117 467 3 0.728040726297486 3
117 468 0 -0.273209001891192 1
117 468 1 0.694937562219018 1
117 468 2 -0.60028505305958 1
117 468 3 -1.27393441932434 1
118 469 0 1.20809973226126 3
118 469 1 -0.00596607258071258 3
118 469 2 -0.431484208207478 3
118 469 3 0.441888308877031 3
118 470 0 -1.56781469226702 3
118 470 1 -0.861616683237745 3
118 470 2 -0.697354492161733 3
118 470 3 -0.28781330779841 3
118 471 0 -0.0734689190768631 3
118 471 1 0.252848908601942 3
118 471 2 0.650655473683123 3
118 471 3 -2.74634720070754 3
118 472 0 -1.1459446600388 3
118 472 1 1.10234915336989 3
118 472 2 0.702754884666891 3
118 472 3 0.0389713273996536 3
119 473 0 -0.72089421583425 2
119 473 1 -0.276699317779935 3
119 473 2 -0.951017173484743 3
119 473 3 -0.462296069979957 3
119 474 0 0.470968636606948 1
119 474 1 0.672720583338471 1
119 474 2 0.78258202747837 1
119 474 3 -1.37155910935351 1
119 475 0 0.808396696162776 2
119 475 1 -0.279750036381924 2
119 475 2 -0.0526929309539077 3
119 475 3 -0.691932759814614 3
119 476 0 0.587841618110918 3
119 476 1 -0.229285758204211 3
119 476 2 -0.968259691392543 2
119 476 3 -0.612901408657761 1
120 477 0 0.289675158181847 3
120 477 1 0.252984498586217 3
120 477 2 -0.64354122641194 3
120 477 3 -0.088878583170041 3
120 478 0 -1.80015504164828 3
120 478 1 0.610962783725322 3
120 478 2 0.878685625660334 3
120 478 3 0.326155093470554 3
120 479 0 0.461889331677943 3
120 479 1 1.52665258586603 3
120 479 2 -0.626568291884202 3
120 479 3 -0.928884180639238 3
120 480 0 0.24384671278311 3
120 480 1 -0.781536106170541 3
120 480 2 0.846215223040659 3
120 480 3 -1.67095724687429 3
121 481 0 1.60816048808404 3
121 481 1 0.236199514721235 3
121 481 2 0.270631925606941 3
121 481 3 0.0373976217445138 3
121 482 0 0.485233503686661 1
121 482 1 -1.28212761634737 2
121 482 2 0.196093447336242 3
121 482 3 0.855507028158708 1
121 483 0 -1.27709025869458 1
121 483 1 1.47602055859537 2
121 483 2 2.3381383489835 3
121 483 3 -1.33566027681528 2
121 484 0 0.596390014163163 1
121 484 1 1.12875619932872 3
121 484 2 -0.704815046545422 2
121 484 3 -1.16959397053072 1
122 485 0 0.14773000252808 1
122 485 1 -1.67287008910711 1
122 485 2 -0.516710240538056 1
122 485 3 0.730523549694195 3
122 486 0 -0.486376658153348 1
122 486 1 -1.52883669291193 2
122 486 2 0.987201900239594 3
122 486 3 0.0870741502475976 3
122 487 0 -0.165182937152595 3
122 487 1 -0.814869410025105 3
122 487 2 0.104254723626664 3
122 487 3 -0.274062727391179 3
122 488 0 1.47606520885029 2
122 488 1 2.15757744521695 3
122 488 2 1.18140898303408 3
122 488 3 -0.41874556298748 3
123 489 0 0.340241733934573 1
123 489 1 0.510930364758357 2
123 489 2 -0.913306082144022 1
123 489 3 0.397851082555388 3
123 490 0 -1.02496933574467 1
123 490 1 -0.960305070053527 1
123 490 2 -0.597826959481159 3
123 490 3 0.319989375940161 2
123 491 0 0.129349244226087 2
123 491 1 -0.124634420720338 1
123 491 2 0.046311539027953 2
123 491 3 0.706856145225622 2
123 492 0 -0.330846798165748 1
123 492 1 -0.0339129158321989 1
123 492 2 -0.0170038728158407 1
123 492 3 -0.750448782973711 1
124 493 0 1.2627595860828 1
124 493 1 -0.36025173536433 1
124 493 2 0.222204787655073 1
124 493 3 -1.04788566984689 1
124 494 0 -0.171380340867518 2
124 494 1 0.102722369890228 3
124 494 2 -0.850806547577894 3
124 494 3 -1.72751807584155 3
124 495 0 -1.21635300980458 1
124 495 1 0.597360383158878 3
124 495 2 0.106002876181443 3
124 495 3 0.834610862098359 3
124 496 0 -0.46081903029075 1
124 496 1 -0.77813805124281 2
124 496 2 -0.68477371563575 3
124 496 3 -0.629406205197721 3
125 497 0 0.371765215321889 3
125 497 1 -0.333035844252439 3
125 497 2 -0.902797049657322 3
125 497 3 -0.474122455984445 3
125 498 0 1.27892186342588 2
125 498 1 -0.809598627280878 3
125 498 2 0.0436484019164444 2
125 498 3 0.761700693690038 3
125 499 0 0.0606965714242331 2
125 499 1 1.56283005093839 3
125 499 2 1.29734781600331 3
125 499 3 -0.0578138706061867 3
125 500 0 -0.580770257035239 3
125 500 1 -1.67747004389764 3
125 500 2 -0.416735909307656 3
125 500 3 -0.75576432511278 3
126 501 0 -1.03893902655964 3
126 501 1 2.55569643347555 2
126 501 2 0.0348934778687412 3
126 501 3 0.42106135052786 3
126 502 0 0.648108839850546 2
126 502 1 -1.28514611499711 2
126 502 2 -1.15179745430922 3
126 502 3 1.76670709701651 3
126 503 0 1.50706334719635 3
126 503 1 0.293187250200628 3
126 503 2 0.33721419134356 3
126 503 3 0.11001565370927 3
126 504 0 0.341071381039813 2
126 504 1 -1.06732190124494 1
126 504 2 1.10323344172771 3
126 504 3 -0.593512590924257 2
127 505 0 -0.455009283367668 3
127 505 1 -0.612590437607308 2
127 505 2 0.260124522241262 3
127 505 3 -0.099912523820609 3
127 506 0 2.17127874174376 1
127 506 1 -0.87862748313322 3
127 506 2 -0.799887409300179 3
127 506 3 -1.50241851235893 3
127 507 0 0.471606585226132 3
127 507 1 -0.260684523574833 2
127 507 2 1.18130603802544 3
127 507 3 -0.269377601368192 1
127 508 0 -0.517589186954033 3
127 508 1 0.515713049731949 3
127 508 2 -0.94272797346936 3
127 508 3 -1.17777546592585 3
128 509 0 -0.798899021638055 3
128 509 1 0.302749117208591 3
128 509 2 0.637123152865676 3
128 509 3 -0.220028980530126 3
128 510 0 -1.59644943358226 1
128 510 1 0.115122420714296 1
128 510 2 -0.439782702639069 1
128 510 3 -0.616648068202131 1
128 511 0 -0.455211634766352 1
128 511 1 0.504223325925916 1
128 511 2 0.739481339139927 1
128 511 3 1.16525019870582 1
128 512 0 0.434658617664313 1
128 512 1 -0.782679997053334 1
128 512 2 -1.48556948835151 2
128 512 3 1.31228677135001 3
129 513 0 0.494778678401017 2
129 513 1 1.03791392714667 2
129 513 2 -2.6162080617611 2
129 513 3 -1.62171052651048 3
129 514 0 0.982386410470256 1
129 514 1 0.141729923296517 1
129 514 2 -0.828334583793463 1
129 514 3 -0.223500488187321 3
129 515 0 0.180330437137656 1
129 515 1 0.117209797646224 3
129 515 2 -0.227182744882074 1
129 515 3 -1.25281653626896 3
129 516 0 0.727280401598879 1
129 516 1 2.79596385839351 3
129 516 2 0.114453619898483 3
129 516 3 -0.509519867966359 3
130 517 0 -1.32363291938866 2
130 517 1 -0.78494105669327 2
130 517 2 -0.612466660643443 1
130 517 3 -0.238122558837174 2
130 518 0 -0.56866063766943 1
130 518 1 -0.42859880399957 1
130 518 2 -0.709301670128465 1
130 518 3 -1.81402779540015 1
130 519 0 0.724407625035919 1
130 519 1 -0.401107020390245 1
130 519 2 1.88787620995918 1
130 519 3 0.998096891129798 2
130 520 0 0.294202804054918 1
130 520 1 -1.58997684195557 1
130 520 2 1.10355704724792 1
130 520 3 0.595451493278678 2
131 521 0 -0.572459667897967 1
131 521 1 0.564218209905527 2
131 521 2 -1.03805887018678 2
131 521 3 0.77426495735734 2
131 522 0 -2.07757798420067 3
131 522 1 -2.52643913296875 2
131 522 2 -0.0569970336960061 3
131 522 3 -0.831139569059919 3
131 523 0 0.419100296657393 1
131 523 1 -1.27441447807264 1
131 523 2 0.664328467167523 3
131 523 3 -0.9210182337953 2
131 524 0 -0.27610293049626 2
131 524 1 -0.387194754577024 2
131 524 2 -0.0729351737577552 2
131 524 3 -0.385704225606244 2
132 525 0 0.121906882837706 2
132 525 1 0.673787567363177 3
132 525 2 0.510500014725167 3
132 525 3 1.60600464917209 3
132 526 0 0.0567283809450925 2
132 526 1 -0.858272479993136 3
132 526 2 -0.658691486675997 2
132 526 3 0.0304806659565654 3
132 527 0 -1.61878846975383 1
132 527 1 -1.42004302253383 1
132 527 2 -1.10082309026599 1
132 527 3 -1.05460175609641 2
132 528 0 -1.89534080565867 1
132 528 1 -0.428306711344143 2
132 528 2 1.30288983286476 1
132 528 3 -1.01275225608317 1
133 529 0 0.103233922215542 1
133 529 1 1.78957482790757 1
133 529 2 -0.576368791820961 1
133 529 3 -0.542798634101328 1
133 530 0 -1.85068678255196 1
133 530 1 1.16629468400373 1
133 530 2 -0.38269044860502 2
133 530 3 1.19755940163374 3
133 531 0 -1.2011143508798 3
133 531 1 0.25200344731888 2
133 531 2 -0.630195237306646 2
133 531 3 -1.61271866207477 2
133 532 0 -0.850081851996399 2
133 532 1 -0.472232843766533 1
133 532 2 -2.89909609061532 1
133 532 3 -2.25739255655389 1
134 533 0 0.446057861927313 1
134 533 1 0.452939226760256 1
134 533 2 -0.454482996224318 1
134 533 3 0.259751466705044 1
134 534 0 0.802276138442072 1
134 534 1 -0.856280819313818 1
134 534 2 -0.589266409373186 2
134 534 3 0.927705078751626 2
134 535 0 -0.861555041149529 1
134 535 1 0.189481335334679 1
134 535 2 0.153466046310715 1
134 535 3 0.770075690336597 1
134 536 0 -1.04709768692197 1
134 536 1 0.253933623702769 1
134 536 2 1.42372396445419 1
134 536 3 -0.413624089680551 1
135 537 0 -0.441283297625744 3
135 537 1 0.0608948597043366 3
135 537 2 -1.13871099417223 3
135 537 3 0.541124333969738 3
135 538 0 -0.548943400849203 2
135 538 1 -1.3109076100231 3
135 538 2 -1.12886043165394 3
135 538 3 1.50636327407897 3
135 539 0 -0.444127188030182 1
135 539 1 -2.1183115058284 2
135 539 2 0.141880388306218 1
135 539 3 1.60458787788161 2
135 540 0 -1.05223144665649 3
135 540 1 -0.0636969377760235 3
135 540 2 -0.620315642307787 3
135 540 3 0.482201092114232 3
136 541 0 -0.550736175175336 1
136 541 1 -0.647093452066321 2
136 541 2 0.657583139856119 3
136 541 3 -1.13346628622753 3
136 542 0 -0.598380233546355 2
136 542 1 -0.241071602079246 3
136 542 2 -0.6582551507021 2
136 542 3 -0.331656372832997 3
136 543 0 -0.46311274773517 1
136 543 1 0.721686255636969 1
136 543 2 -2.02265107994116 2
136 543 3 1.06863633561942 3
136 544 0 0.912531992490831 3
136 544 1 0.796100236999899 3
136 544 2 0.494152262146115 3
136 544 3 0.104735061327325 3
137 545 0 -1.30404474028829 3
137 545 1 -0.0964188745272279 3
137 545 2 -0.37874297806544 3
137 545 3 0.22372142172181 3
137 546 0 -0.587678195100064 2
137 546 1 0.650410183615015 2
137 546 2 -2.20597037449372 2
137 546 3 -0.629337828083469 3
137 547 0 -1.2818991119575 1
137 547 1 0.508215453329545 1
137 547 2 -1.94046515627268 1
137 547 3 -1.08350980154125 1
137 548 0 0.797280398870824 2
137 548 1 -1.06347843896825 3
137 548 2 0.92862768694718 1
137 548 3 -0.266922703902247 3
138 549 0 -0.426023940841277 3
138 549 1 -0.340313245720895 2
138 549 2 -0.857908681013169 3
138 549 3 -0.138083738897067 1
138 550 0 -1.14299214543332 3
138 550 1 -2.24079076826501 3
138 550 2 0.11231605274637 3
138 550 3 0.779527912534738 3
138 551 0 0.690230456060685 2
138 551 1 -0.630803888834831 3
138 551 2 -0.303597536283006 3
138 551 3 -0.720895167234686 3
138 552 0 0.386112271928244 3
138 552 1 -1.53813725744595 3
138 552 2 0.475498135659334 3
138 552 3 -1.65877760243601 3
139 553 0 0.280989018037807 1
139 553 1 -0.509013768634592 2
139 553 2 3.1785021756321 2
139 553 3 1.04707639787644 1
139 554 0 -0.00266136823717733 1
139 554 1 -1.79364311280561 1
139 554 2 2.98832899854051 3
139 554 3 -0.533128013152502 3
139 555 0 -0.237577344522489 2
139 555 1 0.804268053489511 2
139 555 2 -0.0725084997546561 2
139 555 3 -0.50861533973128 3
139 556 0 -1.31034404301509 2
139 556 1 -0.740389812837654 2
139 556 2 0.274012694551571 3
139 556 3 -0.672686942764763 3
140 557 0 2.5918846266846 3
140 557 1 0.670303811117573 2
140 557 2 1.17360242685497 3
140 557 3 2.15384971770387 3
140 558 0 0.192646940556178 2
140 558 1 -1.71283249894973 3
140 558 2 0.274154189503966 3
140 558 3 0.0735537508858529 3
140 559 0 1.78175103965125 3
140 559 1 0.165734014614163 3
140 559 2 -0.0542655351360058 3
140 559 3 -1.67299607822963 3
140 560 0 0.650605721246335 1
140 560 1 1.02146015295447 1
140 560 2 -0.408714729934081 1
140 560 3 -0.69650474354913 1
141 561 0 -0.627186670118413 1
141 561 1 0.00389416763889638 1
141 561 2 1.79079885373423 2
141 561 3 -0.788168511586721 2
141 562 0 0.0369789094164105 1
141 562 1 0.380605143527596 1
141 562 2 -0.151557297111695 1
141 562 3 0.401289276828506 1
141 563 0 -3.36493847521115 1
141 563 1 -0.523340133254047 1
141 563 2 -1.25567586192694 1
141 563 3 0.0959463139051493 1
141 564 0 0.874488179269302 1
141 564 1 -0.668844572528273 1
141 564 2 1.22753983559161 2
141 564 3 0.575487387591383 2
142 565 0 0.226704640623066 3
142 565 1 -0.0610258386414702 1
142 565 2 -1.87103639549999 3
142 565 3 -0.563262215534276 2
142 566 0 1.29437114677515 2
142 566 1 -1.39579751156334 3
142 566 2 -0.571149989261401 3
142 566 3 -0.615127534327884 3
142 567 0 0.253889746050191 1
142 567 1 -0.444399563953356 1
142 567 2 0.0720049210794765 1
142 567 3 0.253323245677044 3
142 568 0 -1.39381336872198 1
142 568 1 1.99949719423955 2
142 568 2 -1.17779524880527 1
142 568 3 -0.332757125337924 3
143 569 0 0.0902917812265533 2
143 569 1 0.173950612246496 3
143 569 2 -1.08714366975635 1
143 569 3 -0.341734080795669 2
143 570 0 1.042344500988 1
143 570 1 -0.564201397594564 1
143 570 2 0.637300151933476 2
143 570 3 -0.115197143049199 2
143 571 0 0.635436156920565 1
143 571 1 0.698380663993464 2
143 571 2 -1.09643499436098 2
143 571 3 0.46879920235907 2
143 572 0 -1.92853971305684 1
143 572 1 0.14184296011797 1
143 572 2 0.925483775329944 1
143 572 3 -0.728285503018979 1
144 573 0 -0.21445292893666 3
144 573 1 0.277594676466718 3
144 573 2 0.543936776996819 3
144 573 3 -0.87495312784024 3
144 574 0 -0.318111092864337 3
144 574 1 0.593745760354163 3
144 574 2 -0.282750067028378 3
144 574 3 -0.437741173639028 3
144 575 0 0.633148023200575 3
144 575 1 1.53406758612506 3
144 575 2 0.63719874806869 3
144 575 3 0.968071946972857 3
144 576 0 -1.31014289938218 3
144 576 1 -0.419939683322076 3
144 576 2 1.20375533571735 3
144 576 3 -0.346492069090694 3
145 577 0 -0.600254257694351 3
145 577 1 0.744924188145842 3
145 577 2 0.922245550143097 3
145 577 3 2.18821402594049 3
145 578 0 0.174097403673313 3
145 578 1 0.586086267130701 3
145 578 2 1.16026199763609 3
145 578 3 -0.876269007987012 3
145 579 0 -0.17504727018125 3
145 579 1 -0.537203342390176 3
145 579 2 -0.916994550801283 3
145 579 3 0.833499186538797 3
145 580 0 0.810527410396924 3
145 580 1 -0.455312091374732 3
145 580 2 0.0439501232192857 3
145 580 3 0.2456064213078 3
146 581 0 -0.414667368885686 1
146 581 1 1.03679610832336 1
146 581 2 0.643782442128383 1
146 581 3 1.15609636901198 1
146 582 0 1.386299786177 1
146 582 1 0.618485974637825 2
146 582 2 0.0772046840337494 1
146 582 3 -1.19102993567398 2
146 583 0 0.989594939486789 2
146 583 1 -0.025636153905835 1
146 583 2 0.545936738099486 1
146 583 3 1.7964643687432 3
146 584 0 0.487375179983429 3
146 584 1 -0.333745631420216 3
146 584 2 0.061516502091324 3
146 584 3 -0.493420454975466 3
147 585 0 0.637689997815698 2
147 585 1 1.32699993823126 2
147 585 2 0.480451280280962 2
147 585 3 -0.115703546900488 2
147 586 0 1.93680519344927 1
147 586 1 -1.96961146379003 1
147 586 2 0.0586675986260584 2
147 586 3 -1.02691765467342 1
147 587 0 1.00964459294969 1
147 587 1 -0.10840042471825 2
147 587 2 0.989032860790223 2
147 587 3 -0.0100840678709345 2
147 588 0 0.639682655220777 1
147 588 1 0.923753765513761 1
147 588 2 1.02113951162116 2
147 588 3 0.982082108581317 3
148 589 0 -1.60491209832025 2
148 589 1 0.489921399717328 3
148 589 2 -0.953686499204334 3
148 589 3 -1.97466127013683 3
148 590 0 -1.42487562675126 2
148 590 1 -0.19307504731145 3
148 590 2 -0.443747096299541 3
148 590 3 0.21585131642369 3
148 591 0 2.52156584088316 3
148 591 1 -1.17610130302424 3
148 591 2 -1.1116965894681 3
148 591 3 -0.553478568931523 3
148 592 0 -0.177285771501018 3
148 592 1 -0.17305973295114 3
148 592 2 -0.83002856475399 3
148 592 3 -0.456885710638075 3
149 593 0 -0.805275238258261 3
149 593 1 -0.0418994537576951 3
149 593 2 -0.949727464992242 3
149 593 3 -0.55163686900055 2
149 594 0 0.428600328582405 1
149 594 1 1.75219162873127 1
149 594 2 0.419687305085882 1
149 594 3 0.639915796124671 2
149 595 0 1.33730791801977 3
149 595 1 0.343484111004608 3
149 595 2 0.473075897725109 3
149 595 3 0.779409321113164 3
149 596 0 -0.87221701637539 3
149 596 1 -1.62103245620134 3
149 596 2 -0.305417297573167 3
149 596 3 -1.13378824178534 3
150 597 0 -0.0894485132007441 3
150 597 1 -1.42740851837147 3
150 597 2 -0.826724600720652 3
150 597 3 1.5813664830103 3
150 598 0 0.432136519971142 2
150 598 1 0.244224710450928 2
150 598 2 -0.559684146611943 3
150 598 3 0.400744793310099 3
150 599 0 0.117648423099904 1
150 599 1 0.443962757404219 2
150 599 2 -0.739849789818131 3
150 599 3 -0.603786405777647 2
150 600 0 0.435928505893826 2
150 600 1 1.21999962684042 2
150 600 2 0.192726764834928 2
150 600 3 0.730160607238831 3
151 601 0 -1.23529362513299 3
151 601 1 0.531052378781415 3
151 601 2 -0.428373191500237 2
151 601 3 -0.0905266132222158 2
151 602 0 0.791343353257536 1
151 602 1 -0.585307078284546 1
151 602 2 0.195825456143635 1
151 602 3 0.965817636544469 2
151 603 0 0.261006700020712 3
151 603 1 0.221344434982557 3
151 603 2 0.147619626910865 2
151 603 3 -0.199303503411523 3
151 604 0 -0.513144951643776 3
151 604 1 2.49647596078502 3
151 604 2 0.71598163261388 1
151 604 3 0.814760586576916 3
152 605 0 -0.159420683970764 3
152 605 1 -0.265215726008619 2
152 605 2 -0.577589270822747 3
152 605 3 2.6325280079122 3
152 606 0 1.67301060281074 1
152 606 1 -0.637667035396903 1
152 606 2 0.842936589077029 2
152 606 3 1.65494914894652 3
152 607 0 -0.267312478727201 1
152 607 1 -0.465659270770258 2
152 607 2 -0.695913766803619 1
152 607 3 0.522095301132498 2
152 608 0 -1.2279012363895 1
152 608 1 1.04618225193679 1
152 608 2 -1.68010805747952 2
152 608 3 -0.676105657777954 1
153 609 0 1.04503824996309 3
153 609 1 1.28876900710244 3
153 609 2 -0.126765149762956 3
153 609 3 0.0238622246988311 3
153 610 0 0.722604515161962 2
153 610 1 -1.21593266957537 2
153 610 2 2.42140921359642 3
153 610 3 -0.352080060029267 3
153 611 0 -0.141270329320979 2
153 611 1 -0.0160919625914473 3
153 611 2 0.66511317738352 3
153 611 3 -0.253271406270429 3
153 612 0 -1.45949848078061 1
153 612 1 -0.992762858531697 2
153 612 2 0.227501035289586 3
153 612 3 0.768856888948215 3
154 613 0 -1.09275427439354 3
154 613 1 -0.89356247305588 3
154 613 2 -0.678937036396409 3
154 613 3 0.478211852733665 3
154 614 0 0.675820120656171 1
154 614 1 -0.682104299381348 3
154 614 2 0.63286292551052 3
154 614 3 1.0740087336541 3
154 615 0 -1.39840443999947 1
154 615 1 -0.420360774720516 2
154 615 2 0.111693729263077 3
154 615 3 -0.0951438349909566 3
154 616 0 0.288969236487859 2
154 616 1 -0.44335319444806 3
154 616 2 0.648518507344649 3
154 616 3 0.289883554798922 3
155 617 0 -1.6530410264498 1
155 617 1 -1.86373246156123 1
155 617 2 1.00393765200284 3
155 617 3 -0.1146605547889 3
155 618 0 0.142536835161141 3
155 618 1 0.125141797239064 2
155 618 2 -1.2584995580939 2
155 618 3 0.799763270605261 3
155 619 0 -1.15441121198516 1
155 619 1 -0.0978080256235812 1
155 619 2 0.577127338193494 1
155 619 3 -1.86626511269771 1
155 620 0 1.82574222896379 3
155 620 1 -0.240086681799349 3
155 620 2 0.237099753392274 2
155 620 3 -0.247076818213364 2
156 621 0 -0.954956744691458 3
156 621 1 -0.89845776843444 3
156 621 2 0.434345150243097 3
156 621 3 -0.225225248097718 3
156 622 0 -1.0647726499975 1
156 622 1 -1.41913384607036 2
156 622 2 0.454386463776361 3
156 622 3 -0.576521659355717 3
156 623 0 -0.37227285382304 3
156 623 1 0.680173151817145 3
156 623 2 -0.213877662982526 3
156 623 3 1.74700746895169 3
156 624 0 0.700627969330934 3
156 624 1 -0.893724105023195 3
156 624 2 -0.0776671897758608 3
156 624 3 0.953619680639763 3
157 625 0 -0.814916129204593 1
157 625 1 0.676501950043121 1
157 625 2 0.370912373053409 1
157 625 3 -1.04895375846309 2
157 626 0 0.405541810907544 1
157 626 1 1.05797253183546 1
157 626 2 0.189985579405847 1
157 626 3 0.238993164987353 1
157 627 0 -0.969743453567598 1
157 627 1 -0.47080793275733 1
157 627 2 1.46616550075566 1
157 627 3 0.424870670114622 1
157 628 0 0.142075003482497 1
157 628 1 1.12134005165133 1
157 628 2 0.272862881052059 1
157 628 3 1.72530541327046 1
158 629 0 1.82605739639502 3
158 629 1 -0.715007361186853 3
158 629 2 -1.08838979592754 3
158 629 3 -0.935402567787789 3
158 630 0 -0.572745539334907 3
158 630 1 0.42750162892704 3
158 630 2 0.830783082203051 3
158 630 3 0.148457838688347 3
158 631 0 0.805734137711722 1
158 631 1 -1.49253532661116 1
158 631 2 -1.19057949612753 3
158 631 3 0.0594416583157661 3
158 632 0 0.630875652128971 2
158 632 1 -0.861548787898621 2
